"host_since","host_response_time","host_is_superhost","host_listings_count","host_has_profile_pic","host_identity_verified","bathrooms_text","accommodates","minimum_nights","availability_365","review_scores_rating","instant_bookable","reviews_per_month","room_typeEntire home/apt","room_typeHotel room","room_typePrivate room","room_typeShared room","neighbourhood_group_cleansedBronx","neighbourhood_group_cleansedBrooklyn","neighbourhood_group_cleansedManhattan","neighbourhood_group_cleansedQueens","neighbourhood_group_cleansedStaten Island","price_log"
1315,4,0,0,1,1,1,3,4,273,4.86,0,0.69,1,0,0,0,0,1,0,0,0,5.52146091786225
4026,0,0,0,1,1,1,2,7,0,4.67,0,0.23,1,0,0,0,0,0,0,1,0,5.01063529409626
2329,4,0,3322,1,1,1,2,31,314,0,1,0,1,0,0,0,0,0,1,0,0,6.18414889093748
2649,2,0,2,1,0,1,1,2,21,0,0,0,0,0,1,0,0,1,0,0,0,3.91202300542815
830,4,0,0,1,1,1,2,1,169,4.91,0,0.89,0,0,1,0,0,1,0,0,0,4.44265125649032
952,0,0,0,1,1,1,2,1,0,1,0,0.08,0,0,1,0,0,0,1,0,0,5.29831736654804
1763,3,0,176,1,1,1,4,1,13,4.22,0,1.44,1,0,0,0,0,0,0,1,0,4.85203026391962
3858,2,1,0,1,0,1,5,30,32,4.8,0,0.46,1,0,0,0,0,1,0,0,0,4.8283137373023
752,4,1,1,1,1,1,4,1,332,4.83,1,6.56,1,0,0,0,0,0,0,1,0,5.54517744447956
2893,4,1,3,1,1,1,4,2,15,4.88,0,0.65,1,0,0,0,0,0,1,0,0,4.96284463025991
1869,4,0,0,1,0,1,2,14,10,0,0,0,1,0,0,0,0,1,0,0,0,5.36597601502185
1432,4,0,1,1,0,3,4,2,343,4.33,0,2.11,1,0,0,0,0,1,0,0,0,5.62401750618734
1941,0,1,1,1,1,1,1,2,0,4.96,1,1.92,0,0,1,0,0,1,0,0,0,3.97029191355212
919,4,1,451,1,1,1,2,2,63,0,0,0,1,0,0,0,0,0,1,0,0,5.98896141688986
919,4,1,451,1,1,1,2,2,58,0,0,0,1,0,0,0,0,0,1,0,0,5.96357934361845
919,4,1,451,1,1,2,6,2,44,4,0,0.28,1,0,0,0,0,0,1,0,0,6.34035930372775
2795,4,0,5,1,1,4,7,1,190,4.56,0,0.88,1,0,0,0,0,0,1,0,0,6.85540879860993
1271,4,1,3,1,1,2,6,3,270,5,1,2.06,1,0,0,0,0,0,0,0,1,5.19295685089021
3296,0,0,1,1,1,1,2,30,0,5,0,0.1,1,0,0,0,0,0,1,0,0,4.65396035015752
3011,3,0,56,1,1,1,2,30,121,4,0,0.18,1,0,0,0,0,0,1,0,0,5.29330482472449
3964,4,0,0,1,1,1,2,2,10,4.92,0,1.05,1,0,0,0,0,0,1,0,0,5.39362754635236
3951,4,0,53,1,1,2,8,30,253,4.5,0,0.16,1,0,0,0,0,0,1,0,0,6.10924758276437
4187,4,0,28,1,1,1,4,1,70,4.8,0,4.68,1,0,0,0,0,0,1,0,0,5.30826769740121
2812,0,0,0,1,1,1,2,1,0,5,1,0.49,1,0,0,0,0,1,0,0,0,5.06890420222023
3818,4,0,0,1,1,1,3,3,19,4.86,0,2,1,0,0,0,0,0,1,0,0,4.78749174278205
2283,4,0,2,1,0,1,4,2,7,5,1,0.9,1,0,0,0,0,0,1,0,0,5.22035582507832
3241,2,1,1,1,1,1,2,14,39,4.89,0,0.77,1,0,0,0,0,0,1,0,0,6.16331480403464
4220,2,0,2,1,1,1,2,4,65,4.33,0,0.47,1,0,0,0,0,1,0,0,0,5.45958551414416
733,0,0,0,1,1,1,3,30,250,4,1,0.28,1,0,0,0,1,0,0,0,0,4.70048036579242
2617,4,1,2,1,1,1,4,2,35,4.95,0,2.73,1,0,0,0,0,1,0,0,0,4.61512051684126
3427,4,1,0,1,1,1,2,3,28,4.95,0,4.96,0,0,1,0,0,1,0,0,0,5.53733426701854
1382,0,0,1,1,1,1,3,30,0,0,0,0,0,0,1,0,0,0,1,0,0,4.44265125649032
1011,2,0,0,1,0,1,1,1,153,5,0,1.18,0,0,1,0,1,0,0,0,0,3.68887945411394
2536,4,1,2,1,1,1,2,30,234,5,0,0.77,1,0,0,0,0,0,1,0,0,5.16478597392351
2426,4,1,0,1,1,1,3,2,0,4.93,0,3.5,1,0,0,0,0,1,0,0,0,4.97673374242057
4202,3,1,0,1,0,1,2,30,82,5,0,0.74,1,0,0,0,0,0,1,0,0,5.29831736654804
3720,3,0,2,1,1,0,2,3,173,0,0,0,0,0,1,0,0,0,0,1,0,4.69134788222914
732,4,1,0,1,1,1,2,2,155,4.76,1,2.37,1,0,0,0,1,0,0,0,0,5.01063529409626
2574,4,1,5,1,1,1,4,2,257,4.85,0,3.06,1,0,0,0,0,0,0,1,0,5.11198778835654
3011,3,0,56,1,1,1,2,30,122,5,0,0.34,1,0,0,0,0,0,1,0,0,5.29330482472449
891,4,0,5,1,1,1,4,1,277,4.61,0,2.14,0,0,1,0,0,0,0,1,0,3.73766961828337
2136,4,1,133,1,1,1,1,30,292,5,0,0.1,0,0,1,0,0,0,1,0,0,4.4188406077966
2202,2,0,2,1,1,1,3,30,163,5,0,0.1,1,0,0,0,0,0,0,1,0,4.86753445045558
956,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,4.0943445622221
2079,4,0,4,1,1,1,1,6,31,5,1,0.41,0,0,0,1,0,0,1,0,0,3.61091791264422
1526,4,0,0,1,1,2,5,3,338,4.67,1,1.39,1,0,0,0,0,1,0,0,0,5.01063529409626
1283,0,1,1,1,1,1,4,1,23,4.93,1,1.08,1,0,0,0,0,1,0,0,0,5.29831736654804
2469,2,0,30,1,1,1,2,30,102,0,0,0,1,0,0,0,0,0,1,0,0,4.74493212836325
2900,4,0,8,1,1,1,2,1,245,4.59,1,4.86,0,0,1,0,0,1,0,0,0,4.21950770517611
2553,0,0,1,1,1,2,2,30,0,5,0,0.09,1,0,0,0,0,1,0,0,0,4.86753445045558
2898,3,0,0,1,1,2.5,1,4,0,5,0,0.46,0,0,1,0,0,0,1,0,0,5.61677109766657
1296,0,0,1,1,1,1,6,2,0,0,0,0,1,0,0,0,0,0,0,1,0,5.99146454710798
815,0,1,0,1,1,1,4,4,0,5,0,1.27,1,0,0,0,0,1,0,0,0,5.19295685089021
3951,4,0,53,1,1,2,6,30,301,4.5,0,0.21,1,0,0,0,0,0,1,0,0,6.10924758276437
1781,0,0,1,1,1,1,1,5,0,4.33,0,0.24,0,0,1,0,0,0,0,1,0,3.91202300542815
1960,4,1,0,1,0,1,2,3,16,5,0,1.24,0,0,1,0,1,0,0,0,0,4.11087386417331
3551,2,0,2,1,1,1,2,5,16,5,0,0.16,1,0,0,0,0,0,1,0,0,5.51745289646471
748,4,1,6,1,1,1,4,1,155,4.68,1,2.26,0,0,1,0,0,0,1,0,0,5.29330482472449
1582,4,0,1,1,1,1,2,3,10,5,0,0.7,0,0,1,0,0,0,1,0,0,5.16478597392351
748,4,1,6,1,1,1,2,1,169,4.81,1,3.47,0,0,1,0,0,0,1,0,0,5.18738580584075
3427,4,1,0,1,1,2.5,6,30,0,0,0,0,1,0,0,0,0,1,0,0,0,5.98896141688986
748,4,1,6,1,1,1,2,1,113,4.86,1,0.61,0,0,1,0,0,0,1,0,0,5.3890717298165
748,4,1,6,1,1,1,2,1,141,4.82,1,17.79,0,0,1,0,0,0,1,0,0,5.18738580584075
748,4,1,6,1,1,1,2,1,106,4.88,1,0.66,0,0,1,0,0,0,1,0,0,5.29330482472449
748,4,1,6,1,1,1,4,1,80,5,1,0.12,0,0,1,0,0,0,1,0,0,5.29330482472449
2213,4,1,1,1,1,1.5,2,3,276,4.73,0,1.7,0,0,1,0,0,1,0,0,0,4.61512051684126
1106,0,0,0,1,0,1,6,3,0,4.44,0,0.69,1,0,0,0,0,1,0,0,0,5.01063529409626
730,3,1,0,1,1,1,2,30,30,5,0,0.29,1,0,0,0,0,0,1,0,0,5.00394630594546
3951,4,0,53,1,1,1,6,30,309,0,0,0,1,0,0,0,0,0,1,0,0,5.75257263882563
2621,0,0,0,1,1,2,1,30,0,5,1,0.11,0,0,1,0,0,0,0,1,0,3.91202300542815
764,4,0,71,1,1,1,2,1,0,5,1,0.14,0,0,1,0,0,0,1,0,0,5.43372200355424
3838,3,0,1,1,1,1,5,4,28,5,0,0.45,1,0,0,0,0,1,0,0,0,5.68697535633982
2329,4,0,3322,1,1,1,2,31,335,0,1,0,1,0,0,0,0,0,1,0,0,5.91620206260743
1791,3,0,0,1,1,1,2,30,60,4.2,1,0.51,1,0,0,0,0,0,1,0,0,5.48479693349065
2695,2,0,188,1,1,1,2,30,300,5,0,0.25,1,0,0,0,0,0,1,0,0,4.78749174278205
2542,2,1,0,1,1,1,2,2,122,4.77,0,1.11,1,0,0,0,0,1,0,0,0,5.07517381523383
729,4,0,2,1,1,1,2,1,149,4.66,1,6.17,0,0,1,0,0,0,1,0,0,5.13579843705026
2900,2,0,1,1,1,1,1,4,8,4.5,0,0.23,0,0,1,0,0,1,0,0,0,4.83628190695148
1601,4,0,9,1,1,1,2,2,0,4.5,0,0.24,0,0,1,0,0,0,1,0,0,4.27666611901606
1594,4,0,5,1,0,1.5,1,30,153,5,0,0.18,0,0,1,0,0,0,1,0,0,4.11087386417331
1490,4,0,8,1,1,2,2,1,335,4.89,0,3.47,0,0,1,0,0,1,0,0,0,4.46590811865458
2898,4,1,0,1,1,1,2,1,113,4.89,0,4.13,0,0,1,0,0,0,0,0,1,4.51085950651685
3133,2,0,35,1,1,2.5,4,5,364,5,0,0.08,1,0,0,0,0,0,1,0,0,6.90675477864855
867,4,1,9,1,1,1,1,90,177,5,1,0.21,1,0,0,0,0,0,1,0,0,4.90527477843843
1212,4,0,4,1,1,1,5,6,48,5,0,0.48,1,0,0,0,0,0,1,0,0,5.4380793089232
764,4,0,71,1,1,1,2,1,0,5,1,0.22,0,0,1,0,0,0,1,0,0,5.43372200355424
764,4,0,71,1,1,1,2,1,0,4.44,1,2.21,0,0,1,0,0,0,1,0,0,5.3890717298165
2869,0,0,4,1,1,0,1,14,0,4.75,0,0.39,0,0,1,0,0,0,0,1,0,3.80666248977032
2869,0,0,4,1,1,1,1,25,0,5,0,0.16,0,0,1,0,0,0,0,1,0,3.91202300542815
1574,4,0,4,1,0,2,8,3,197,4.65,1,2.94,1,0,0,0,0,0,0,1,0,5.52146091786225
3502,4,0,1,1,1,1,2,30,112,0,1,0,1,0,0,0,0,0,1,0,0,5.24702407216049
2200,4,1,1,1,1,1,2,2,101,4.94,0,2.81,0,0,1,0,0,1,0,0,0,4.9416424226093
835,1,0,40,1,1,1,2,30,93,4.67,0,0.51,1,0,0,0,0,0,1,0,0,4.48863636973214
3693,4,0,0,1,1,1,1,2,17,5,0,0.74,0,0,1,0,0,1,0,0,0,4.17438726989564
3583,4,1,1,1,1,1,2,5,10,4.89,1,1.59,1,0,0,0,0,0,1,0,0,5.50938833662798
1262,4,0,3,1,0,1,2,4,212,4.5,0,1.97,0,0,1,0,0,0,1,0,0,5.05624580534831
1883,4,0,10,1,1,1,6,1,116,4.45,1,3.43,1,0,0,0,0,0,1,0,0,5.89440283426485
1297,0,0,0,1,1,1,2,200,0,0,0,0,1,0,0,0,0,1,0,0,0,4.23410650459726
728,4,0,1,1,1,1,2,1,161,4.71,1,2.41,0,0,1,0,0,1,0,0,0,4.0943445622221
733,4,0,0,1,1,1,4,1,83,4.59,1,2.72,1,0,0,0,0,1,0,0,0,5.8348107370626
1449,4,1,3,1,1,1,2,2,73,5,0,1.61,0,0,1,0,1,0,0,0,0,4.36944785246702
2695,2,0,188,1,1,1,3,30,279,4.4,0,0.48,1,0,0,0,0,0,1,0,0,4.60517018598809
1449,4,1,3,1,1,1,2,2,73,4.73,0,1.78,0,0,1,0,1,0,0,0,0,4.36944785246702
3724,0,0,1,1,1,2,4,4,0,5,1,0.35,1,0,0,0,0,0,1,0,0,6.29156913955832
2898,4,1,0,1,1,1,2,1,105,4.93,0,3.19,0,0,1,0,0,0,0,0,1,4.43081679884331
1449,4,1,3,1,1,1,1,5,5,4.89,0,0.78,0,0,1,0,1,0,0,0,0,4.07753744390572
2824,2,1,0,1,1,1,4,3,0,5,0,0.67,1,0,0,0,0,1,0,0,0,5.7037824746562
1735,0,0,3,1,1,1,1,6,0,4.6,0,0.41,0,0,1,0,0,0,1,0,0,4.70048036579242
1332,4,0,7,1,0,1,7,2,139,4.52,1,3.38,1,0,0,0,0,0,1,0,0,5.41610040220442
1250,4,0,3,1,1,2,2,1,169,3.33,0,0.24,0,0,1,0,0,0,0,1,0,4.78749174278205
736,4,0,0,1,1,1,1,10,0,5,0,0.1,0,0,1,0,0,0,0,1,0,3.46573590279973
3921,0,0,0,1,1,1,2,2,159,0,1,0,1,0,0,0,0,0,1,0,0,6.21660610108486
1601,1,0,7,1,1,5.5,16,30,250,0,1,0,1,0,0,0,0,0,1,0,0,8.1605182474775
752,4,1,1,1,1,1,6,1,153,4.77,1,7.71,1,0,0,0,0,0,0,1,0,5.2040066870768
3220,4,1,2,1,1,1,3,1,219,4.83,1,1.9,0,0,1,0,0,0,0,1,0,4.49980967033027
869,3,0,12,1,1,1,5,30,363,5,1,0.09,1,0,0,0,0,1,0,0,0,5.37063802812766
869,3,0,12,1,1,2,5,30,338,5,1,0.08,1,0,0,0,0,1,0,0,0,5.39362754635236
3217,4,0,0,1,1,1,2,2,0,5,0,0.64,0,0,1,0,0,0,1,0,0,4.43081679884331
727,2,0,0,1,1,2,4,3,37,0,0,0,0,0,1,0,0,0,1,0,0,5.29831736654804
4188,2,0,1,1,1,2,4,3,23,5,0,0.16,1,0,0,0,0,0,1,0,0,5.03043792139244
3520,2,1,0,1,1,1,2,4,0,5,0,0.77,1,0,0,0,0,1,0,0,0,5.29831736654804
3756,4,1,7,1,1,1,1,1,154,4.59,0,2.17,0,0,1,0,0,0,1,0,0,4.49980967033027
923,4,0,0,1,1,1,2,1,121,4.82,0,3.13,0,0,1,0,0,1,0,0,0,4.64439089914137
3014,4,1,1,1,1,1,2,30,81,5,0,0.28,1,0,0,0,0,0,1,0,0,5.61677109766657
1885,4,1,5,1,1,1,4,1,154,4.97,1,2.77,1,0,0,0,0,1,0,0,0,5.4510384535657
749,2,0,2,1,1,1,1,100,34,0,1,0,1,0,0,0,0,0,1,0,0,5.07517381523383
727,3,1,1,1,1,1,8,2,202,4.81,1,5.43,1,0,0,0,0,1,0,0,0,6.24997524225948
2788,3,0,0,1,1,1,4,3,85,4.75,0,0.78,1,0,0,0,0,0,1,0,0,5.96614673912369
3951,4,0,53,1,1,1,3,30,165,5,0,0.73,1,0,0,0,0,0,1,0,0,5.4380793089232
2178,4,0,2,1,1,1,2,2,266,4.89,0,1.42,1,0,0,0,1,0,0,0,0,4.15888308335967
3544,0,0,0,1,1,1,3,6,0,5,0,0.19,1,0,0,0,0,1,0,0,0,5.24174701505964
2912,4,1,9,1,1,1,2,30,250,5,1,0.8,1,0,0,0,0,0,0,1,0,5.16478597392351
2329,4,0,3322,1,1,1,2,31,298,0,1,0,1,0,0,0,0,0,1,0,0,6.27664348934164
1677,2,0,3,1,1,1,2,7,0,0,0,0,0,0,1,0,0,0,0,1,0,4.0943445622221
3393,4,1,2,1,0,2,2,3,339,5,0,1.67,0,0,1,0,1,0,0,0,0,3.93182563272433
2886,4,1,2,1,1,1,1,2,69,4.88,0,0.68,0,0,1,0,0,1,0,0,0,4.60517018598809
726,4,0,1,1,1,1,2,1,71,4.59,1,1.37,0,0,1,0,1,0,0,0,0,4.27666611901606
3738,4,0,1,1,1,2,12,1,14,4.86,0,4.4,1,0,0,0,0,0,1,0,0,7.9373746961633
946,4,1,0,1,1,1,4,30,307,5,0,0.41,1,0,0,0,0,0,1,0,0,5.6021188208797
839,3,0,21,1,1,1,1,30,61,5,1,0.1,1,0,0,0,0,0,1,0,0,4.31748811353631
3899,0,0,0,1,1,1,1,30,0,0,0,0,0,0,1,0,0,0,1,0,0,4.60517018598809
3791,0,0,0,1,1,1,2,30,0,5,1,0.14,1,0,0,0,0,0,1,0,0,4.70048036579242
758,4,0,15,1,1,3,2,30,172,0,0,0,0,0,1,0,0,0,1,0,0,4.02535169073515
1332,4,0,7,1,0,1,8,2,109,4.21,1,2.92,1,0,0,0,0,0,1,0,0,5.11799381241676
3915,4,0,1,1,1,2,5,1,188,4.79,0,1.14,1,0,0,0,0,0,1,0,0,5.92692602597041
3973,4,0,38,1,1,1,2,2,65,4.12,0,2.64,1,0,0,0,0,0,1,0,0,4.78749174278205
3355,4,0,0,1,1,1,3,5,7,5,1,0.65,1,0,0,0,0,1,0,0,0,4.99043258677874
1250,4,0,3,1,1,1,2,1,354,5,0,0.1,0,0,1,0,0,0,0,1,0,4.60517018598809
2656,2,0,0,1,1,1,1,30,309,0,0,0,0,0,1,0,0,1,0,0,0,3.78418963391826
2588,3,0,1,1,1,3.5,4,30,105,5,0,0.19,1,0,0,0,0,1,0,0,0,6.14203740558736
3482,3,0,2,1,1,1,2,3,0,0,1,0,0,0,1,0,0,0,0,1,0,4.49980967033027
3011,3,0,56,1,1,1,2,30,146,3,0,0.11,1,0,0,0,0,0,1,0,0,5.29330482472449
2656,2,0,0,1,1,1,2,30,280,0,0,0,0,0,1,0,0,1,0,0,0,3.87120101090789
2656,2,0,0,1,1,1,1,30,280,0,0,0,0,0,1,0,0,1,0,0,0,3.73766961828337
3011,3,0,56,1,1,1,3,30,90,3.5,0,0.69,1,0,0,0,0,0,1,0,0,5.29330482472449
2354,0,0,1,1,1,1,2,2,0,5,0,0.09,0,0,1,0,0,0,0,1,0,4.38202663467388
3951,4,0,53,1,1,1,4,30,309,3,0,0.45,1,0,0,0,0,0,1,0,0,5.52146091786225
2114,0,0,0,1,1,1,2,30,0,0,0,0,1,0,0,0,0,0,1,0,0,4.70048036579242
764,4,0,71,1,1,1,2,1,0,3.43,1,0.54,0,0,1,0,0,0,1,0,0,5.43372200355424
785,4,1,1,1,1,1,4,3,72,5,1,1.24,1,0,0,0,0,0,0,1,0,5.78689738136671
3538,2,0,6,1,1,1,2,1,206,4.86,1,2.24,0,0,1,0,0,1,0,0,0,4.27666611901606
3538,2,0,6,1,1,1,16,1,212,5,1,0.16,1,0,0,0,0,1,0,0,0,6.16541785423142
2691,0,0,1,1,1,1,4,4,0,4.5,0,0.24,0,0,0,1,0,0,1,0,0,5.52146091786225
2979,2,0,0,1,1,1,2,30,52,0,0,0,1,0,0,0,0,1,0,0,0,5.35185813347607
724,0,0,1,1,1,1,2,5,0,5,0,0.1,1,0,0,0,0,1,0,0,0,5.12989871492307
3170,0,0,0,1,1,1,2,3,0,4,0,0.08,0,0,1,0,0,0,1,0,0,4.31748811353631
1970,4,1,1,1,1,1,3,4,212,4.88,1,3.84,1,0,0,0,0,0,1,0,0,5.2257466737132
1970,4,1,1,1,1,1,4,5,174,4.91,1,3.75,1,0,0,0,0,0,1,0,0,5.47227067367148
1594,4,0,5,1,0,1.5,1,30,184,4.67,0,0.65,0,0,1,0,0,0,1,0,0,4.07753744390572
724,4,1,1,1,0,1,4,2,319,4.92,1,5.22,1,0,0,0,0,1,0,0,0,4.60517018598809
1267,4,1,4,1,1,1,6,5,299,5,0,3.54,1,0,0,0,0,1,0,0,0,6.67834211465433
2641,2,1,1,1,1,1,4,30,282,5,0,0.18,1,0,0,0,0,1,0,0,0,5.52146091786225
2329,4,0,3322,1,1,2,4,31,278,0,1,0,1,0,0,0,0,0,1,0,0,6.39024066706535
2080,4,0,10,1,1,1,2,2,249,3.86,1,2.54,1,0,0,0,0,0,1,0,0,5.25749537202778
2518,4,0,1,1,1,1,2,3,31,4.52,1,2.14,1,0,0,0,0,0,1,0,0,4.62497281328427
723,4,1,0,1,0,1,4,2,352,4.98,0,3.82,1,0,0,0,0,1,0,0,0,5.87493073085203
858,4,0,23,1,1,2,2,2,165,4.12,1,1.37,0,0,1,0,0,0,1,0,0,4.88280192258637
858,4,0,23,1,1,2,2,2,169,4.06,1,1.25,0,0,1,0,0,0,1,0,0,4.88280192258637
858,4,0,23,1,1,1,6,2,161,3.95,1,1.48,1,0,0,0,0,0,1,0,0,6.02586597382531
723,4,0,0,1,0,1,2,30,185,0,1,0,1,0,0,0,0,1,0,0,0,4.48863636973214
758,4,0,15,1,1,3,2,30,112,5,0,0.35,0,0,1,0,0,0,1,0,0,4.27666611901606
835,1,0,40,1,1,1,2,30,123,4.33,0,0.26,1,0,0,0,0,0,1,0,0,4.44265125649032
3348,2,0,1,1,1,1,4,30,8,5,1,0.49,1,0,0,0,0,0,1,0,0,4.92725368515721
835,1,0,40,1,1,1,1,30,188,4.67,0,0.38,1,0,0,0,0,0,1,0,0,3.95124371858143
2800,0,0,0,1,1,1,2,4,0,4.67,1,0.25,1,0,0,0,0,1,0,0,0,5.04342511691925
3596,2,0,1,1,1,1.5,3,90,151,0,0,0,1,0,0,0,0,1,0,0,0,5.01063529409626
3869,4,1,0,1,1,2,4,2,0,5,0,1.13,1,0,0,0,0,1,0,0,0,4.8283137373023
723,4,0,1,1,1,1,7,2,328,4.38,1,1.71,1,0,0,0,0,0,1,0,0,6.46614472423762
3123,3,0,204,1,1,1,2,30,272,0,1,0,1,0,0,0,0,0,1,0,0,5.02388052084628
2419,0,0,1,1,0,1,2,5,0,5,0,0.24,1,0,0,0,0,1,0,0,0,5.40267738187228
780,4,0,14,1,1,1,2,5,364,3.75,0,1.25,0,0,1,0,0,1,0,0,0,4.60517018598809
723,4,1,0,1,1,1,1,5,205,4.95,0,4.55,0,0,1,0,0,0,1,0,0,4.31748811353631
2957,2,1,1,1,1,1,5,2,308,5,0,0.16,1,0,0,0,0,1,0,0,0,5.29831736654804
2318,4,1,3,1,1,1,2,30,337,5,0,0.45,1,0,0,0,0,1,0,0,0,5.04342511691925
3328,3,0,0,1,1,1,2,14,0,5,0,0.18,1,0,0,0,0,0,1,0,0,5.07517381523383
1224,4,0,1,1,0,1,4,2,298,4.49,1,3.15,1,0,0,0,0,0,1,0,0,4.85203026391962
3538,2,0,6,1,1,1,1,1,338,4.6,1,0.86,0,0,1,0,0,1,0,0,0,4.0943445622221
1056,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,6.62007320653036
3123,3,0,204,1,1,1,3,30,306,2,1,0.91,1,0,0,0,0,0,1,0,0,5.4553211153577
4291,3,1,0,1,1,1,1,30,249,5,0,0.32,0,0,1,0,0,1,0,0,0,3.91202300542815
722,4,0,1,1,0,1,3,1,132,4.7,1,3.41,1,0,0,0,0,0,1,0,0,5.27299955856375
4270,2,0,1,1,1,1,3,30,64,5,0,0.22,1,0,0,0,0,0,1,0,0,5.29831736654804
2853,3,0,1,1,1,1,3,3,82,5,0,0.32,1,0,0,0,0,1,0,0,0,5.52146091786225
1940,3,0,0,1,1,1,2,1,0,4.5,1,0.39,0,0,1,0,0,0,0,1,0,4.0943445622221
722,4,1,9,1,1,1,1,30,31,5,1,0.27,0,0,1,0,0,1,0,0,0,4.55387689160054
2393,3,0,0,1,1,2,7,2,310,4.62,0,2.06,1,0,0,0,0,0,1,0,0,6.80239476332431
3332,4,1,0,1,1,1,5,1,130,5,0,6.26,1,0,0,0,0,1,0,0,0,5.40267738187228
735,3,0,1,1,1,1,3,28,292,0,1,0,1,0,0,0,0,1,0,0,0,5.39362754635236
722,3,0,0,1,1,1,3,30,130,5,1,0.18,1,0,0,0,0,1,0,0,0,4.23410650459726
3294,4,1,1,1,1,1,3,1,122,4.9,1,10.68,1,0,0,0,0,1,0,0,0,5.23644196282995
2802,4,0,1,1,1,1,3,3,116,4.68,1,1.56,1,0,0,0,0,0,1,0,0,5.16478597392351
1861,4,1,2,1,0,3,8,3,128,4.91,0,4.16,1,0,0,0,0,0,1,0,0,6.54965074223381
753,3,0,3,1,1,1,1,2,76,3.67,1,0.47,0,0,1,0,0,0,0,1,0,4.26267987704132
2129,3,0,1,1,1,1,5,2,81,4.74,0,3.65,1,0,0,0,0,0,0,1,0,5.08140436498446
2329,4,0,3322,1,1,1,2,31,273,0,1,0,1,0,0,0,0,0,1,0,0,6.01126717440416
3677,4,0,3,1,1,1,2,5,106,4.4,1,1.28,1,0,0,0,0,1,0,0,0,5.29831736654804
4474,2,0,0,1,0,1,4,3,203,5,0,4.62,1,0,0,0,0,1,0,0,0,5.7037824746562
721,4,0,1,1,1,1,2,1,167,4.39,0,3.07,1,0,0,0,0,0,0,1,0,4.55387689160054
835,1,0,40,1,1,1,2,30,115,0,0,0,1,0,0,0,0,0,1,0,0,4.31748811353631
2780,4,1,0,1,0,1,4,2,249,4.94,0,4.25,1,0,0,0,0,1,0,0,0,5.85793315448346
1248,4,0,1,1,1,1,2,5,47,5,0,0.58,1,0,0,0,0,0,0,0,1,4.86753445045558
3345,4,0,4,1,1,1,1,3,294,4.86,0,0.61,0,0,1,0,0,1,0,0,0,4.39444915467244
4261,4,0,2,1,0,1,2,3,59,4.92,0,1.05,0,0,1,0,0,1,0,0,0,4.9416424226093
1710,4,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,4.0943445622221
1483,4,0,4,1,1,1,4,2,61,4.53,1,2.45,1,0,0,0,0,0,1,0,0,5.49306144334055
2364,3,1,4,1,1,1,3,20,40,4.67,0,0.26,1,0,0,0,0,0,1,0,0,4.70048036579242
3695,4,0,1,1,1,1,3,3,13,5,0,0.69,1,0,0,0,0,1,0,0,0,4.59511985013459
3538,2,0,6,1,1,1,2,1,143,5,0,1.36,0,0,1,0,0,1,0,0,0,4.11087386417331
720,0,0,0,1,1,1,4,30,0,0,0,0,1,0,0,0,0,0,1,0,0,5.68697535633982
1420,2,0,3,1,1,1,3,7,337,5,0,0.47,1,0,0,0,0,1,0,0,0,5.84354441703136
812,4,1,3,1,1,1,2,1,84,4.85,0,6.76,0,0,1,0,0,0,0,1,0,4.29045944114839
1883,4,1,0,1,0,1,2,5,259,5,0,1.51,0,0,1,0,0,1,0,0,0,4.24849524204936
762,3,0,34,1,1,1,2,2,21,4.2,0,0.79,1,0,0,0,0,0,1,0,0,5.75257263882563
858,4,0,23,1,1,1,6,2,165,4.35,1,1.83,1,0,0,0,0,0,1,0,0,6.12468339089421
835,1,0,40,1,1,1,2,30,107,3,0,0.47,1,0,0,0,0,0,1,0,0,4.45434729625351
3749,4,0,9,1,1,2,2,5,78,4.92,0,1.09,1,0,0,0,0,0,1,0,0,5.18178355029209
720,1,1,1,1,1,1,4,2,171,4.92,0,1,1,0,0,0,1,0,0,0,0,5.2040066870768
3023,3,0,3,1,1,2,5,30,237,0,0,0,1,0,0,0,0,1,0,0,0,5.22035582507832
1411,4,0,1,1,0,1,2,5,122,4.8,0,1.61,0,0,1,0,0,0,1,0,0,4.79579054559674
2074,4,0,4,1,1,1,6,4,310,4.56,1,1.47,1,0,0,0,0,0,0,1,0,5.14749447681345
777,4,0,2,1,1,1,1,2,92,4.48,1,1.86,0,0,1,0,1,0,0,0,0,3.93182563272433
1543,4,1,3,1,0,1,6,30,216,5,1,0.15,1,0,0,0,0,0,0,1,0,5.56068163101553
4139,3,0,12,1,1,1,6,30,256,0,1,0,1,0,0,0,0,0,1,0,0,5.29831736654804
1647,4,0,5,1,1,1,1,1,341,4.88,0,1.33,0,0,0,1,0,0,0,1,0,3.55534806148941
2160,4,1,4,1,1,1,2,1,353,4.94,1,5.22,0,0,1,0,0,0,0,1,0,4.54329478227
720,2,0,1,1,1,1,2,1,215,4.48,0,1.69,0,0,1,0,0,0,0,1,0,4.29045944114839
719,1,0,1,1,1,1,6,30,83,0,0,0,1,0,0,0,0,1,0,0,0,5.13579843705026
719,4,0,0,1,0,1,6,3,228,4.76,1,1.57,1,0,0,0,0,0,0,1,0,5.19295685089021
